subscription_id,customer_id,plan_id,start_date,end_date,churn_flag,churn_date,mrr_value,Contract,plan
5984,0687-ZVTHB,5984,10/3/2020,3/3/2026,1,3/3/2026,72.45,One year,Pro
5985,2080-GKCWQ,5985,1/3/2026,NULL,0,NULL,74.95,Month-to-month,Pro
5986,9661-ACXBS,5986,9/3/2022,3/3/2026,1,3/3/2026,105.2,Month-to-month,Enterprise
5987,2193-SFWQW,5987,3/3/2020,NULL,0,NULL,111.95,Two year,Enterprise
5988,5656-JAMLX,5988,1/3/2021,NULL,0,NULL,19.85,Two year,Basic
5989,3462-BJQQA,5989,9/3/2025,NULL,0,NULL,89.75,Month-to-month,Enterprise
5990,0442-TDYUO,5990,3/3/2022,NULL,0,NULL,20.05,Two year,Basic
5991,6733-LRIZX,5991,4/3/2023,NULL,0,NULL,108.95,Two year,Enterprise
5992,9503-XJUME,5992,11/3/2021,NULL,0,NULL,19.65,One year,Basic
5993,4367-NHWMM,5993,2/3/2026,NULL,0,NULL,24.9,Month-to-month,Basic
5994,3727-RJMEO,5994,9/3/2025,3/3/2026,1,3/3/2026,82.85,Month-to-month,Enterprise
5995,3779-OSWCF,5995,4/3/2020,NULL,0,NULL,93.2,Two year,Enterprise
5996,6736-DHUQI,5996,8/3/2020,NULL,0,NULL,84.8,One year,Enterprise
5997,3915-ODIYG,5997,3/3/2021,NULL,0,NULL,71.75,One year,Pro
5998,1360-RCYRT,5998,4/3/2024,NULL,0,NULL,30.35,Month-to-month,Basic
5999,2724-FJDYW,5999,12/3/2022,NULL,0,NULL,54.85,One year,Pro
6000,4451-RWASJ,6000,12/3/2024,NULL,0,NULL,19.5,One year,Basic
6001,6646-VRFOL,6001,10/3/2021,3/3/2026,1,3/3/2026,103.85,Month-to-month,Enterprise
6002,3460-TJBWI,6002,3/3/2024,NULL,0,NULL,24.2,Two year,Basic
6003,5917-HBSDW,6003,2/3/2023,NULL,0,NULL,19.35,Month-to-month,Basic
6004,5685-IIXLY,6004,10/3/2025,3/3/2026,1,3/3/2026,83.6,Month-to-month,Enterprise
6005,5671-UUNXD,6005,1/3/2022,NULL,0,NULL,100.65,One year,Enterprise
6006,0956-ACVZC,6006,9/3/2021,NULL,0,NULL,94.1,One year,Enterprise
6007,2325-NBPZG,6007,12/3/2025,NULL,0,NULL,74.55,Month-to-month,Pro
6008,4250-ZBWLV,6008,7/3/2020,3/3/2026,1,3/3/2026,108.45,One year,Enterprise
6009,4482-FTFFX,6009,10/3/2025,NULL,0,NULL,56.15,Month-to-month,Pro
6010,8859-DZTGQ,6010,6/3/2023,NULL,0,NULL,20.35,Two year,Basic
6011,0440-MOGPM,6011,10/3/2022,NULL,0,NULL,80.55,One year,Enterprise
6012,0020-JDNXP,6012,5/3/2023,NULL,0,NULL,61.25,One year,Pro
6013,3752-CQSJI,6013,2/3/2025,NULL,0,NULL,20.45,Month-to-month,Basic
6014,5025-GOOKI,6014,7/3/2024,NULL,0,NULL,18.9,Month-to-month,Basic
6015,4698-KVLLG,6015,12/3/2021,NULL,0,NULL,19.6,Two year,Basic
6016,5095-AESKG,6016,12/3/2025,3/3/2026,1,3/3/2026,91.5,Month-to-month,Enterprise
6017,2887-JPYLU,6017,10/3/2022,NULL,0,NULL,45.2,Month-to-month,Pro
6018,4770-QAZXN,6018,2/3/2025,NULL,0,NULL,19.45,Month-to-month,Basic
6019,4896-CPRPF,6019,4/3/2023,NULL,0,NULL,25.45,Two year,Basic
6020,1871-MOWRM,6020,3/3/2025,3/3/2026,1,3/3/2026,80.85,Month-to-month,Enterprise
6021,9714-EDSUC,6021,11/3/2025,NULL,0,NULL,94.9,Month-to-month,Enterprise
6022,2027-OAQQC,6022,8/3/2022,3/3/2026,1,3/3/2026,49.05,Month-to-month,Pro
6023,0282-NVSJS,6023,3/3/2025,NULL,0,NULL,29.3,Month-to-month,Basic
6024,9090-SGQXL,6024,7/3/2020,3/3/2026,1,3/3/2026,105.3,Month-to-month,Enterprise
6025,6595-YGXIT,6025,2/3/2024,3/3/2026,1,3/3/2026,88.95,Month-to-month,Enterprise
6026,7353-YOWFP,6026,8/3/2025,NULL,0,NULL,20.25,One year,Basic
6027,9835-ZIITK,6027,9/3/2020,3/3/2026,1,3/3/2026,110.85,One year,Enterprise
6028,8008-ESFLK,6028,10/3/2021,NULL,0,NULL,110.5,One year,Enterprise
6029,7537-CBQUZ,6029,12/3/2020,NULL,0,NULL,109.4,Month-to-month,Enterprise
6030,1555-DJEQW,6030,5/3/2020,3/3/2026,1,3/3/2026,114.2,Two year,Enterprise
6031,5649-TJHOV,6031,12/3/2023,3/3/2026,1,3/3/2026,36.5,Month-to-month,Basic
6032,0519-XUZJU,6032,2/3/2026,3/3/2026,1,3/3/2026,70.75,Month-to-month,Pro
6033,3363-EWLGO,6033,10/3/2025,NULL,0,NULL,19.95,Month-to-month,Basic
6034,4750-UKWJK,6034,2/3/2023,NULL,0,NULL,19.6,One year,Basic
6035,6338-AVWCY,6035,12/3/2025,3/3/2026,1,3/3/2026,40.15,Month-to-month,Pro
6036,1689-YQBYY,6036,3/3/2025,NULL,0,NULL,76.6,Month-to-month,Pro
6037,4487-ZYJZK,6037,1/3/2023,NULL,0,NULL,19.6,One year,Basic
6038,2959-FENLU,6038,6/3/2025,NULL,0,NULL,85.3,Month-to-month,Enterprise
6039,0708-LGSMF,6039,2/3/2025,NULL,0,NULL,65.85,Month-to-month,Pro
6040,9253-QXKBE,6040,10/3/2023,3/3/2026,1,3/3/2026,94.45,Month-to-month,Enterprise
6041,7634-HLQJR,6041,4/3/2022,NULL,0,NULL,20.05,Two year,Basic
6042,0487-RPVUM,6042,2/3/2021,NULL,0,NULL,99.4,Month-to-month,Enterprise
6043,4079-ULGFR,6043,11/3/2024,NULL,0,NULL,20,Month-to-month,Basic
6044,2516-XSJKX,6044,10/3/2022,NULL,0,NULL,78.45,Two year,Pro
6045,0057-QBUQH,6045,8/3/2022,NULL,0,NULL,25.1,Two year,Basic
6046,9445-SZLCH,6046,3/3/2023,3/3/2026,1,3/3/2026,97.35,Month-to-month,Enterprise
6047,6599-SFQVE,6047,9/3/2025,NULL,0,NULL,55,Month-to-month,Pro
6048,8331-ZXFOE,6048,5/3/2021,NULL,0,NULL,71.1,One year,Pro
6049,4003-FUSHP,6049,8/3/2024,NULL,0,NULL,61.55,Month-to-month,Pro
6050,0356-ERHVT,6050,4/3/2025,NULL,0,NULL,45.9,Month-to-month,Pro
6051,7325-ENZFI,6051,12/3/2022,NULL,0,NULL,40.3,One year,Pro
6052,4884-ZTHVF,6052,7/3/2025,NULL,0,NULL,87.1,Month-to-month,Enterprise
6053,3920-HIHMQ,6053,1/3/2024,NULL,0,NULL,49.5,Month-to-month,Pro
6054,3055-OYMSE,6054,10/3/2021,NULL,0,NULL,73.8,Month-to-month,Pro
6055,0613-WUXUM,6055,5/3/2020,NULL,0,NULL,19.2,Two year,Basic
6056,7568-PODML,6056,2/3/2026,3/3/2026,1,3/3/2026,45.3,Month-to-month,Pro
6057,4458-KVRBJ,6057,4/3/2021,NULL,0,NULL,25,Two year,Basic
6058,5349-IECLD,6058,1/3/2026,3/3/2026,1,3/3/2026,94.95,Month-to-month,Enterprise
6059,1397-XKKWR,6059,8/3/2025,NULL,0,NULL,35.3,One year,Basic
6060,3945-GFWQL,6060,3/3/2025,3/3/2026,1,3/3/2026,44.55,Month-to-month,Pro
6061,8097-OMULG,6061,4/3/2021,NULL,0,NULL,76.75,One year,Pro
6062,6013-BHCAW,6062,2/3/2021,NULL,0,NULL,81,Two year,Enterprise
6063,0401-WDBXM,6063,3/3/2020,NULL,0,NULL,105.55,Two year,Enterprise
6064,3387-PLKUI,6064,2/3/2025,NULL,0,NULL,18.8,Month-to-month,Basic
6065,6096-EGVTU,6065,11/3/2020,NULL,0,NULL,24.9,One year,Basic
6066,3797-VTIDR,6066,2/3/2026,3/3/2026,1,3/3/2026,23.45,Month-to-month,Basic
6067,5081-NWSUP,6067,5/3/2025,NULL,0,NULL,64.9,One year,Pro
6068,2580-ATZSQ,6068,10/3/2020,NULL,0,NULL,61.35,One year,Pro
6069,8085-MSNLK,6069,1/3/2021,NULL,0,NULL,113.95,Two year,Enterprise
6070,9691-HKOVS,6070,8/3/2021,NULL,0,NULL,90.15,One year,Enterprise
6071,9881-VCZEP,6071,2/3/2024,NULL,0,NULL,54.1,Month-to-month,Pro
6072,9526-BIHHD,6072,2/3/2026,3/3/2026,1,3/3/2026,29.7,Month-to-month,Basic
6073,8757-TFHHJ,6073,2/3/2026,NULL,0,NULL,49.8,Month-to-month,Pro
6074,4523-WXCEF,6074,4/3/2021,3/3/2026,1,3/3/2026,101.1,Month-to-month,Enterprise
6075,1468-DEFNC,6075,11/3/2020,NULL,0,NULL,24.4,Two year,Basic
6076,5119-KEPFY,6076,3/3/2023,NULL,0,NULL,95,Month-to-month,Enterprise
6077,8364-TRMMK,6077,12/3/2025,3/3/2026,1,3/3/2026,50.65,Month-to-month,Pro
6078,0916-KNFAJ,6078,2/3/2021,NULL,0,NULL,69.9,Two year,Pro
6079,8319-QBEHW,6079,1/3/2024,NULL,0,NULL,39.95,One year,Basic
6080,3063-QFSZL,6080,2/3/2026,3/3/2026,1,3/3/2026,55.4,Month-to-month,Pro
6081,8775-LHDJH,6081,2/3/2026,3/3/2026,1,3/3/2026,90.6,Month-to-month,Enterprise
6082,9625-QNLUX,6082,7/3/2020,NULL,0,NULL,103.25,Two year,Enterprise
6083,3097-NQYSN,6083,1/3/2026,3/3/2026,1,3/3/2026,86.85,Month-to-month,Enterprise
6084,4024-CSNBY,6084,3/3/2020,NULL,0,NULL,94.25,Two year,Enterprise
6085,7110-BDTWG,6085,4/3/2020,NULL,0,NULL,47.05,Two year,Pro
6086,7493-GVFIO,6086,6/3/2021,NULL,0,NULL,20.55,Two year,Basic
6087,0690-SRQID,6087,11/3/2025,NULL,0,NULL,19.65,Month-to-month,Basic
6088,9605-WGJVW,6088,2/3/2026,NULL,0,NULL,70.2,Month-to-month,Pro
6089,9114-DPSIA,6089,3/3/2020,NULL,0,NULL,81,Two year,Enterprise
6090,4700-UBQMV,6090,6/3/2024,NULL,0,NULL,75.9,One year,Pro
6091,7711-GQBZC,6091,4/3/2020,NULL,0,NULL,24.7,Two year,Basic
6092,3565-UNOCC,6092,10/3/2023,3/3/2026,1,3/3/2026,99.05,Month-to-month,Enterprise
6093,4627-MIHJH,6093,6/3/2020,NULL,0,NULL,110.25,Two year,Enterprise
6094,9795-NREXC,6094,11/3/2020,NULL,0,NULL,85,Two year,Enterprise
6095,8573-CGOCC,6095,11/3/2024,NULL,0,NULL,19.75,Month-to-month,Basic
6096,7356-AYNJP,6096,11/3/2025,NULL,0,NULL,23.9,One year,Basic
6097,9249-FXSCK,6097,11/3/2021,3/3/2026,1,3/3/2026,111.25,One year,Enterprise
6098,5493-SDRDQ,6098,1/3/2026,3/3/2026,1,3/3/2026,55.1,Month-to-month,Pro
6099,6286-SUUWT,6099,2/3/2026,NULL,0,NULL,19.95,Month-to-month,Basic
6100,4819-HJPIW,6100,9/3/2024,NULL,0,NULL,25.15,Month-to-month,Basic
6101,8654-DHAOW,6101,1/3/2026,NULL,0,NULL,54.15,Month-to-month,Pro
6102,5438-QMDDL,6102,8/3/2024,NULL,0,NULL,59.8,Month-to-month,Pro
6103,9812-GHVRI,6103,11/3/2022,NULL,0,NULL,83.85,Month-to-month,Enterprise
6104,5553-AOINX,6104,9/3/2020,NULL,0,NULL,104.9,One year,Enterprise
6105,1228-ZLNBX,6105,6/3/2024,NULL,0,NULL,75.3,Month-to-month,Pro
6106,4226-KKDON,6106,7/3/2025,NULL,0,NULL,66.65,Month-to-month,Pro
6107,3831-YCPUO,6107,3/3/2020,NULL,0,NULL,109.5,Two year,Enterprise
6108,7445-WMRBW,6108,3/3/2022,NULL,0,NULL,73.85,One year,Pro
6109,3308-DGHKL,6109,6/3/2020,NULL,0,NULL,19.3,Two year,Basic
6110,9924-JPRMC,6110,3/3/2020,NULL,0,NULL,118.2,Two year,Enterprise
6111,0080-EMYVY,6111,1/3/2025,NULL,0,NULL,51.45,One year,Pro
6112,6218-KNUBD,6112,9/3/2025,NULL,0,NULL,59.45,Month-to-month,Pro
6113,7337-CINUD,6113,7/3/2025,NULL,0,NULL,19.5,Two year,Basic
6114,7609-NRNCA,6114,10/3/2024,NULL,0,NULL,19.55,One year,Basic
6115,0623-EJQEG,6115,10/3/2020,NULL,0,NULL,93.55,One year,Enterprise
6116,7153-CHRBV,6116,6/3/2021,NULL,0,NULL,59.3,One year,Pro
6117,0871-URUWO,6117,2/3/2025,3/3/2026,1,3/3/2026,102.25,Month-to-month,Enterprise
6118,9190-MFJLN,6118,8/3/2024,3/3/2026,1,3/3/2026,95.9,Month-to-month,Enterprise
6119,6198-PNNSZ,6119,7/3/2021,NULL,0,NULL,109.8,One year,Enterprise
6120,3317-VLGQT,6120,1/3/2025,NULL,0,NULL,78.1,Month-to-month,Pro
6121,4132-POCZS,6121,11/3/2021,NULL,0,NULL,39.9,Month-to-month,Basic
6122,5614-DNZCE,6122,5/3/2021,NULL,0,NULL,64.9,Two year,Pro
6123,1095-JUDTC,6123,4/3/2022,3/3/2026,1,3/3/2026,95.05,Month-to-month,Enterprise
6124,3896-RCYYE,6124,8/3/2020,NULL,0,NULL,53.4,Month-to-month,Pro
6125,9638-JIQYA,6125,1/3/2026,NULL,0,NULL,24.9,Month-to-month,Basic
6126,3258-SANFR,6126,9/3/2025,NULL,0,NULL,44.7,Month-to-month,Pro
6127,3726-TBHQT,6127,4/3/2020,NULL,0,NULL,114,Two year,Enterprise
6128,3190-ITQXP,6128,5/3/2022,NULL,0,NULL,20.25,Two year,Basic
6129,0870-VEMYL,6129,10/3/2025,3/3/2026,1,3/3/2026,53.85,Month-to-month,Pro
6130,4833-QTJNO,6130,8/3/2020,NULL,0,NULL,83.85,Month-to-month,Enterprise
6131,3039-MJSLN,6131,12/3/2025,NULL,0,NULL,20.2,Month-to-month,Basic
6132,0178-CIIKR,6132,12/3/2025,NULL,0,NULL,19.95,Month-to-month,Basic
6133,5385-SUIRI,6133,11/3/2021,3/3/2026,1,3/3/2026,104.2,Month-to-month,Enterprise
6134,3982-XWFZQ,6134,9/3/2022,3/3/2026,1,3/3/2026,50.25,Month-to-month,Pro
6135,5774-QPLTF,6135,1/3/2022,NULL,0,NULL,20.35,One year,Basic
6136,2322-VCZHZ,6136,4/3/2024,NULL,0,NULL,90,Month-to-month,Enterprise
6137,5010-IPEAQ,6137,8/3/2020,NULL,0,NULL,54.2,Two year,Pro
6138,4009-ALQFH,6138,2/3/2024,3/3/2026,1,3/3/2026,99.5,Month-to-month,Enterprise
6139,6383-ZTSIW,6139,12/3/2022,NULL,0,NULL,99.1,One year,Enterprise
6140,8990-YOZLV,6140,6/3/2020,NULL,0,NULL,66.9,Two year,Pro
6141,3069-SSVSN,6141,2/3/2026,NULL,0,NULL,25.85,One year,Basic
6142,5222-IMUKT,6142,7/3/2023,NULL,0,NULL,91.05,Month-to-month,Enterprise
6143,3627-FCRDW,6143,6/3/2025,3/3/2026,1,3/3/2026,71,Month-to-month,Pro
6144,7562-GSUHK,6144,11/3/2024,3/3/2026,1,3/3/2026,93.2,Month-to-month,Enterprise
6145,6685-XSHHU,6145,3/3/2021,NULL,0,NULL,20.95,Two year,Basic
6146,8901-UPRHR,6146,3/3/2020,NULL,0,NULL,109.2,Two year,Enterprise
6147,4903-UYAVB,6147,10/3/2025,3/3/2026,1,3/3/2026,19.35,Month-to-month,Basic
6148,0118-JPNOY,6148,1/3/2024,NULL,0,NULL,85.8,Month-to-month,Enterprise
6149,6776-TLWOI,6149,12/3/2025,3/3/2026,1,3/3/2026,19.85,Month-to-month,Basic
6150,3845-FXCYS,6150,1/3/2026,NULL,0,NULL,19.65,Month-to-month,Basic
6151,5857-XRECV,6151,1/3/2026,NULL,0,NULL,20.5,One year,Basic
6152,0725-CXOTM,6152,3/3/2023,NULL,0,NULL,89.65,One year,Enterprise
6153,4343-EJVQB,6153,8/3/2025,NULL,0,NULL,74.35,Month-to-month,Pro
6154,9000-PLFUZ,6154,3/3/2021,NULL,0,NULL,49.45,Two year,Pro
6155,3427-GGZZI,6155,8/3/2024,NULL,0,NULL,89.1,Month-to-month,Enterprise
6156,7779-ORAEL,6156,6/3/2022,NULL,0,NULL,75.15,Two year,Pro
6157,0644-OQMDK,6157,11/3/2025,NULL,0,NULL,70.65,Month-to-month,Pro
6158,4077-CROMM,6158,8/3/2023,3/3/2026,1,3/3/2026,104.2,Month-to-month,Enterprise
6159,3154-CFSZG,6159,4/3/2022,NULL,0,NULL,90.05,Month-to-month,Enterprise
6160,2868-MZAGQ,6160,2/3/2026,3/3/2026,1,3/3/2026,79.25,Month-to-month,Pro
6161,4847-QNOKA,6161,2/3/2026,3/3/2026,1,3/3/2026,44.9,Month-to-month,Pro
6162,2220-IAHLS,6162,2/3/2026,NULL,0,NULL,19.4,Month-to-month,Basic
6163,1658-XUHBX,6163,4/3/2021,NULL,0,NULL,88.75,Month-to-month,Enterprise
6164,6379-RXJRQ,6164,5/3/2025,3/3/2026,1,3/3/2026,70.1,Month-to-month,Pro
6165,2378-HTWFW,6165,4/3/2023,NULL,0,NULL,91,Month-to-month,Enterprise
6166,8650-RHRKE,6166,11/3/2025,3/3/2026,1,3/3/2026,29.65,Month-to-month,Basic
6167,4377-VDHYI,6167,7/3/2023,NULL,0,NULL,90.8,One year,Enterprise
6168,0475-RIJEP,6168,8/3/2022,3/3/2026,1,3/3/2026,77.85,Month-to-month,Pro
6169,1260-TTRXI,6169,11/3/2025,3/3/2026,1,3/3/2026,54.3,Month-to-month,Pro
6170,3719-TDVQB,6170,9/3/2021,NULL,0,NULL,18.95,Two year,Basic
6171,6328-ZPBGN,6171,4/3/2025,3/3/2026,1,3/3/2026,95.15,Month-to-month,Enterprise
6172,0201-MIBOL,6172,9/3/2020,NULL,0,NULL,102.4,Two year,Enterprise
6173,4937-QPZPO,6173,2/3/2021,NULL,0,NULL,99.9,One year,Enterprise
6174,2925-VDZHY,6174,3/3/2020,NULL,0,NULL,88.7,Two year,Enterprise
6175,6981-TDRFT,6175,7/3/2022,NULL,0,NULL,54.3,One year,Pro
6176,3413-CSSTH,6176,10/3/2022,NULL,0,NULL,55.7,Month-to-month,Pro
6177,8033-VCZGH,6177,1/3/2022,NULL,0,NULL,103.95,One year,Enterprise
6178,4789-KWMXN,6178,4/3/2022,3/3/2026,1,3/3/2026,110.85,One year,Enterprise
6179,0224-NIJLP,6179,7/3/2025,NULL,0,NULL,20.15,Two year,Basic
6180,7542-CYDDM,6180,9/3/2024,NULL,0,NULL,20.05,Month-to-month,Basic
6181,4718-WXBGI,6181,3/3/2020,NULL,0,NULL,91.95,Two year,Enterprise
6182,2867-UIMSS,6182,2/3/2026,3/3/2026,1,3/3/2026,80.5,Month-to-month,Enterprise
6183,8495-PRWFH,6183,9/3/2022,NULL,0,NULL,55.65,Month-to-month,Pro
6184,0439-IFYUN,6184,9/3/2024,NULL,0,NULL,74.7,Month-to-month,Pro
6185,5716-LIBJC,6185,2/3/2025,NULL,0,NULL,104.15,One year,Enterprise
6186,2868-LLSKM,6186,7/3/2020,NULL,0,NULL,83.65,One year,Enterprise
6187,8111-RKSPX,6187,11/3/2025,3/3/2026,1,3/3/2026,72.2,Month-to-month,Pro
6188,2988-QRAJY,6188,6/3/2020,NULL,0,NULL,110.05,Two year,Enterprise
6189,1585-MQSSU,6189,10/3/2024,3/3/2026,1,3/3/2026,51.5,Month-to-month,Pro
6190,0071-NDAFP,6190,2/3/2024,NULL,0,NULL,25.5,Two year,Basic
6191,2856-NNASM,6191,8/3/2022,3/3/2026,1,3/3/2026,89.55,Month-to-month,Enterprise
6192,7328-ZJAJO,6192,4/3/2021,NULL,0,NULL,19.5,Two year,Basic
6193,6458-CYIDZ,6193,10/3/2025,NULL,0,NULL,80.7,Month-to-month,Enterprise
6194,8559-CIZFV,6194,6/3/2024,3/3/2026,1,3/3/2026,77.5,One year,Pro
6195,1090-PYKCI,6195,6/3/2020,NULL,0,NULL,105.1,One year,Enterprise
6196,3058-WQDRE,6196,2/3/2025,NULL,0,NULL,25.15,Month-to-month,Basic
6197,7547-EKNFS,6197,9/3/2022,3/3/2026,1,3/3/2026,95.25,Month-to-month,Enterprise
6198,2279-AXJJK,6198,11/3/2021,NULL,0,NULL,95.65,Month-to-month,Enterprise
6199,6769-DYBQN,6199,5/3/2022,3/3/2026,1,3/3/2026,85,Month-to-month,Enterprise
6200,0909-SELIE,6200,2/3/2021,NULL,0,NULL,80.8,Two year,Enterprise
6201,3417-TSCIC,6201,10/3/2023,NULL,0,NULL,24.85,One year,Basic
6202,1042-HFUCW,6202,2/3/2024,NULL,0,NULL,54.75,One year,Pro
6203,4439-JMPMT,6203,10/3/2025,3/3/2026,1,3/3/2026,85.75,Month-to-month,Enterprise
6204,6537-OTKMY,6204,12/3/2024,NULL,0,NULL,50.75,One year,Pro
6205,8999-EXMNO,6205,8/3/2024,NULL,0,NULL,20.15,Two year,Basic
6206,6725-TPKJO,6206,7/3/2022,NULL,0,NULL,20.05,Two year,Basic
6207,2446-BEGGB,6207,9/3/2025,3/3/2026,1,3/3/2026,98.25,Month-to-month,Enterprise
6208,7162-WPHPM,6208,5/3/2021,NULL,0,NULL,71.6,Two year,Pro
6209,1599-MMYRQ,6209,1/3/2021,NULL,0,NULL,81.45,One year,Enterprise
6210,8821-KVZKQ,6210,5/3/2020,NULL,0,NULL,58.4,One year,Pro
6211,1496-GGSUK,6211,2/3/2026,3/3/2026,1,3/3/2026,25.7,Month-to-month,Basic
6212,6434-TTGJP,6212,5/3/2025,NULL,0,NULL,53.7,Two year,Pro
6213,0042-JVWOJ,6213,1/3/2024,NULL,0,NULL,19.6,One year,Basic
6214,0130-SXOUN,6214,9/3/2020,NULL,0,NULL,89.4,Month-to-month,Enterprise
6215,2575-GFSOE,6215,8/3/2025,3/3/2026,1,3/3/2026,69,Month-to-month,Pro
6216,2330-PQGDQ,6216,12/3/2021,NULL,0,NULL,84.2,One year,Enterprise
6217,1452-UZOSF,6217,3/3/2020,NULL,0,NULL,106.1,Two year,Enterprise
6218,2097-YVPKN,6218,10/3/2020,NULL,0,NULL,25.75,Two year,Basic
6219,2842-JTCCU,6219,1/3/2026,3/3/2026,1,3/3/2026,46.05,Month-to-month,Pro
6220,8597-CTXVJ,6220,5/3/2020,NULL,0,NULL,64.95,One year,Pro
6221,6631-HMANX,6221,3/3/2020,NULL,0,NULL,85.45,Two year,Enterprise
6222,9962-BFPDU,6222,2/3/2026,NULL,0,NULL,20.05,Month-to-month,Basic
6223,3296-SILRA,6223,2/3/2026,3/3/2026,1,3/3/2026,76.4,Month-to-month,Pro
6224,9681-OXGVC,6224,10/3/2025,3/3/2026,1,3/3/2026,100.5,Month-to-month,Enterprise
6225,6394-HHHZM,6225,12/3/2025,NULL,0,NULL,20.7,Month-to-month,Basic
6226,5995-LFTLE,6226,5/3/2021,NULL,0,NULL,25.3,Two year,Basic
6227,5180-UCIIQ,6227,5/3/2024,3/3/2026,1,3/3/2026,40.05,Month-to-month,Pro
6228,1932-UEDCX,6228,6/3/2023,NULL,0,NULL,100.6,Month-to-month,Enterprise
6229,7153-OANIO,6229,2/3/2026,3/3/2026,1,3/3/2026,69.95,Month-to-month,Pro
6230,5188-HGMLP,6230,9/3/2021,NULL,0,NULL,74,Month-to-month,Pro
6231,0665-XHDJU,6231,3/3/2020,NULL,0,NULL,99.4,Two year,Enterprise
6232,6521-YYTYI,6232,2/3/2026,3/3/2026,1,3/3/2026,93.3,Month-to-month,Enterprise
6233,8878-HMWBV,6233,12/3/2025,3/3/2026,1,3/3/2026,49.15,Month-to-month,Pro
6234,8265-HKSOW,6234,3/3/2020,NULL,0,NULL,107.45,Two year,Enterprise
6235,3544-FBCAS,6235,3/3/2020,NULL,0,NULL,83.6,Two year,Enterprise
6236,5331-RGMTT,6236,9/3/2021,NULL,0,NULL,99.05,Month-to-month,Enterprise
6237,4759-PXTAN,6237,4/3/2021,NULL,0,NULL,80.1,One year,Enterprise
6238,7054-DMVAS,6238,9/3/2021,NULL,0,NULL,65.3,Two year,Pro
6239,3428-MMGUB,6239,3/3/2021,NULL,0,NULL,89.55,Two year,Enterprise
6240,6549-BTYPG,6240,3/3/2021,NULL,0,NULL,60.8,Two year,Pro
6241,7823-JSOAG,6241,12/3/2025,NULL,0,NULL,74.5,Month-to-month,Pro
6242,3705-RHRFR,6242,6/3/2020,NULL,0,NULL,99.15,Two year,Enterprise
6243,9374-YOLBJ,6243,2/3/2026,NULL,0,NULL,19.25,Month-to-month,Basic
6244,9074-KGVOX,6244,1/3/2022,NULL,0,NULL,39.45,Month-to-month,Basic
6245,6128-DAFVY,6245,7/3/2021,NULL,0,NULL,44.85,Month-to-month,Pro
6246,9933-QRGTX,6246,3/3/2021,NULL,0,NULL,97.2,Two year,Enterprise
6247,4476-OSWTN,6247,6/3/2020,NULL,0,NULL,110.55,One year,Enterprise
6248,3751-KTZEL,6248,2/3/2026,3/3/2026,1,3/3/2026,35.05,Month-to-month,Basic
6249,1977-STDKI,6249,2/3/2026,3/3/2026,1,3/3/2026,73,Month-to-month,Pro
6250,5066-GFJMM,6250,12/3/2025,NULL,0,NULL,19.9,Month-to-month,Basic
6251,2661-GKBTK,6251,3/3/2021,NULL,0,NULL,76.95,Two year,Pro
6252,0458-HEUZG,6252,2/3/2025,NULL,0,NULL,35.4,Two year,Basic
6253,7268-WNTCP,6253,1/3/2021,NULL,0,NULL,20.45,Two year,Basic
6254,0824-VWDPO,6254,6/3/2022,NULL,0,NULL,96.75,One year,Enterprise
6255,8409-WQJUX,6255,2/3/2024,NULL,0,NULL,54.2,One year,Pro
6256,2578-JQPHZ,6256,7/3/2022,NULL,0,NULL,100.1,Two year,Enterprise
6257,3278-FSIXX,6257,1/3/2026,NULL,0,NULL,45.25,Month-to-month,Pro
6258,5813-UECBU,6258,6/3/2023,3/3/2026,1,3/3/2026,83.85,Month-to-month,Enterprise
6259,0328-GRPMV,6259,2/3/2026,3/3/2026,1,3/3/2026,70.1,Month-to-month,Pro
6260,9746-UGFAC,6260,5/3/2024,NULL,0,NULL,20.85,One year,Basic
6261,2946-KIQSP,6261,4/3/2023,NULL,0,NULL,33.45,Month-to-month,Basic
6262,0625-AFOHS,6262,10/3/2023,NULL,0,NULL,20.2,Two year,Basic
6263,6726-WEXXK,6263,12/3/2023,NULL,0,NULL,85.9,One year,Enterprise
6264,4636-OLWOE,6264,9/3/2021,NULL,0,NULL,61,One year,Pro
6265,4342-HENTK,6265,1/3/2026,3/3/2026,1,3/3/2026,70.65,Month-to-month,Pro
6266,4685-ERGHK,6266,6/3/2021,NULL,0,NULL,86.9,One year,Enterprise
6267,0885-HMGPY,6267,1/3/2021,NULL,0,NULL,69.4,Two year,Pro
6268,5003-OKNNK,6268,12/3/2024,NULL,0,NULL,20.35,One year,Basic
6269,4195-SMMNX,6269,1/3/2026,3/3/2026,1,3/3/2026,20.35,Month-to-month,Basic
6270,7208-PSIHR,6270,5/3/2020,NULL,0,NULL,104.3,Two year,Enterprise
6271,4012-ZTHBR,6271,6/3/2024,NULL,0,NULL,44.95,Month-to-month,Pro
6272,0489-WMEMG,6272,4/3/2024,NULL,0,NULL,49.45,One year,Pro
6273,7435-ZNUYY,6273,9/3/2025,NULL,0,NULL,20.6,One year,Basic
6274,1354-YZFNB,6274,11/3/2025,NULL,0,NULL,19.55,Two year,Basic
6275,6956-SMUCM,6275,12/3/2025,3/3/2026,1,3/3/2026,99,Month-to-month,Enterprise
6276,2985-FMWYF,6276,4/3/2024,NULL,0,NULL,93.5,Month-to-month,Enterprise
